 ,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,change_point
16,7.710926217491437,-1.869360452834981,-1.70588894631445,-4.794120372998801,-5.004509667316652,-7.052659805570032,-0.6884639703924523,-3.9029533697800107,0.17531081337303167,-0.2828601423609117,1.5734827504990905,-2.092289989712853,4.006151538257751,-5.029679167673517,4.832988928373037,4.407415582081798,-6.921320788728506,4.037099189352599,-5.403223035928433,4.951313571563985,0.0
17,-1.213337912839948,7.835315898150199,3.3402813485918337,-2.414160804130103,-5.367218775226326,2.1483357018782354,-2.972608246181987,3.0446062262919913,2.8061545130788916,-1.6984827048575286,2.9741268679883337,4.435998230044307,-6.40365235457797,-1.2338824186281143,-1.2954887579820724,0.8851424735582106,5.114947331787077,-2.636590104353154,5.287248955272379,-3.3735172641238704,0.0
18,-0.8428429009901173,-5.362780936789213,-3.8399839969625855,0.023298486622272296,7.142787829524382,0.51907418107134,3.802849839096419,4.663056314657485,7.174768812101427,-3.200014128488051,-1.5482866180638986,-5.237387977934766,-5.235045891861639,0.07679383373181192,-4.1599087867091935,-1.2996903285210113,7.807023238360676,3.1703867229483063,-7.2684157481719005,2.62410608573012,0.0
19,6.5533232684247995,3.849455345745937,1.1854866142895113,7.625666611401944,4.314283416599075,5.112104771674219,1.0205372374537367,-0.3874704209530484,1.518793642071985,7.083329849451617,-1.5392375278872432,-1.4467727305294678,2.4651514157516106,1.0453332555521937,0.6304082259188188,8.180600395916299,3.9111079261577197,4.743768859654759,12.432307379052949,-1.8060871704279593,0.0
20,0.1864524260614015,8.867345590979406,-0.44546424778278504,8.457902421393033,2.857856274317734,-2.9445335386626543,-2.019936474388785,10.194239887685683,9.324260167739153,-5.252255563749726,0.20431700399621877,5.281292688920384,-0.5387707463256248,1.1755392823423643,-1.1050896984132146,2.556757915910845,1.3166688249157263,3.948836350042537,-1.5357520912170881,3.5052502864976214,0.0
21,2.9310599376080724,-2.593442194237044,-8.971491833081345,2.671135652187474,0.9168067638285222,-6.992728863532473,0.39624868331421315,-1.0371614371346958,10.559628613109206,-0.7798707068149333,-6.186765957477899,3.986152466102357,4.09384480437271,4.096204423366205,2.7710935987817757,2.674451970507848,3.1458516404036003,6.417426061090969,-4.9637804238388545,2.767149618488907,0.0
22,3.3263087054734526,-9.053675172896904,1.609352666355357,-8.385281632291994,4.284809237153079,0.8908902681086359,-1.6125379699041422,4.314807625204635,3.8068948949638894,1.7649716503028068,0.12579209725229767,-1.7948714745549363,2.6070247688287935,0.5647939555706558,-0.6637578818818572,-1.7964745588030044,1.9773098062344774,-3.1838578226403285,-1.0096744483043705,-0.027476643494689146,0.0
23,-0.37797325669386733,-2.41327725080047,-0.028765046274866868,3.968161150706793,-2.1352994057108288,-0.8901074615265041,8.26120325706366,2.4815960204758047,7.031731385637688,0.7053076673044152,0.08041373548929309,0.6753301563321799,-10.25373226248682,7.406787635430732,-7.052829856221669,-8.53454274865203,2.9947048045328,9.300318694761263,3.767550970303528,1.6012829955486505,0.0
24,-14.352679313189435,-4.837149389704818,-13.792075201118326,2.471709688484765,0.7668425734404769,4.174616333173906,-3.680456557258468,-10.234991307086801,-4.417770322344853,-3.0508702587669223,1.2690852500966656,-12.972788461868348,-10.413502348709226,6.099740941097627,-7.062141464398383,-0.4808404889961153,-0.8414541065577672,5.528103426771684,0.471414304635555,-4.123695113284025,0.0
25,-0.8580651993434483,3.4877902928424813,-2.2874239151011304,4.893206874008991,0.8256024162040179,-3.8810676986408197,-0.7189064732151202,-3.7973620454347925,2.747086293980108,-0.17377057756281244,0.3135504468652994,4.094682157259712,1.4836699245114129,-2.38116961259848,8.10910429800482,3.6932670219064803,2.745411049819141,1.0384958650857872,-3.6361063222207117,-1.862369603539381,0.0
26,-4.7555423204007665,3.24444047739315,-6.042319043921045,-0.9607515181375192,-0.951125213427241,1.452324180334776,2.3167453415803054,2.6915882074999216,6.189819203541164,-2.766478246611869,5.433971392520393,-1.438268970610695,-3.8507525564424823,0.7279147470775124,-6.353796810606632,-10.563855430665942,8.247639558095832,3.0693216167640194,-5.152657654657914,4.020643879383808,0.0
27,3.7616312644169803,0.57975903251579,1.5462211998882962,-4.335198760441509,-2.818428797280438,-8.980409630129614,-4.5572918653298595,1.4689921894662397,-0.08554205913165047,-1.288455586926625,1.2231865507553044,8.560688187848708,-0.10875101160661726,0.11493746758411028,6.2090454842970875,-2.3680954981939975,-8.676388159652069,-3.077475653266707,-2.6840316100285397,-1.0931385205757387,0.0
28,3.0272676061318196,-3.6626599895918814,0.5706501285829068,-1.138652705899827,2.4744472886514006,-1.0455483789851108,-1.9084632185998165,-4.823183379493158,0.41298033433391135,2.136389640812507,-0.31301111480126464,-1.619451518733358,3.403221487751046,-0.364999339283804,7.0383305800758595,0.7590188774660929,0.13967718607929447,0.8430577903039584,3.0978673759705857,-0.3440484583060277,0.0
29,3.2913694271651486,2.6386219585348125,-1.5770604378066897,1.195205104237076,-8.983283227729116,-4.855593268385153,-2.0333192054935054,-2.4349328505794414,-0.13318036510051945,6.872370435206055,-1.343088100835962,9.866131125664609,1.0892979015965785,-4.788541536292855,7.456292564853207,4.254392448596397,-5.238427120609938,-7.81120253856317,-1.2470967159366941,0.28620295615473546,0.0
30,4.1755344235676475,-2.5996662784720224,1.5295406856629816,-3.689970688199108,-7.124989867298829,-4.115544606093705,0.25750378833375875,-5.169877383772055,-1.01285822151305,1.6151481025560999,-2.371853815138958,4.604555255665245,2.9737878184964432,-0.804512866320672,6.308324171551256,1.1060411845632168,-1.9575887161794738,-5.245093138991304,1.4227666733820061,-2.0616652689738606,0.0
31,11.290917610487634,-0.5331326840050821,0.996812549103673,-12.632193309141513,-3.9809400518609834,-10.53178497105867,-2.665137449111212,-0.2584076470073191,0.10002944535456315,5.60696513188074,7.982289673169824,4.898804801761482,0.8772862446426872,-5.328695254623623,4.727980460153168,-5.9181890862566,-3.733535017713598,-3.9912051772475903,0.76978174854675,-1.8946482782383334,0.0
32,5.3864950981435085,5.654847168935393,7.363105156412666,-5.4011826285427835,0.3999906550623853,0.2201658726769593,-0.6487891356721809,2.880799795579154,-3.1482691609233426,-6.190989685759694,3.9718825566185036,5.701287248526306,0.5250915464997808,1.229263424224695,-1.3189861748762954,-6.851467872227848,-3.7806186345582518,4.923772922228303,0.2509329634323286,-0.26819711385005296,0.0
33,-8.290360343730843,6.286391923876365,0.962305825198644,-0.07020857625867105,1.5343114967570677,4.009979929062917,-4.6418843995573695,-5.898927340272317,-9.100292000317813,-4.348080209150406,-2.595436780751683,6.162732784426276,1.6882884515330292,-1.7933300251087743,-0.8028236976598265,-4.192550535342447,-1.0350293783059898,-2.5105514189829314,-0.22069739933018967,-5.277719925192182,0.0
34,7.4962242430280615,-5.514644159721238,-12.071711812060375,4.162448595083626,7.173640805576251,-0.019092415155197134,-0.5691349330402966,-7.088207146775013,7.286033721001966,0.41937001456203127,0.12600243452806692,-5.1417818090953835,-0.48170726203317216,4.777790527629616,4.767541824391026,2.884192082966103,5.6595881504899115,4.035668916149296,1.974368021381647,1.2008683627004682,0.0
35,-6.605229306490729,1.9638456593699485,2.342659020911345,3.0606767769446668,-9.109635511119192,0.6985635241724724,2.5621464475791913,-5.72607793246509,-6.450962579881873,-3.917320957942578,-6.599151660510655,8.77457566810949,-0.33234799570449036,6.480686865914456,-4.652754550153158,-5.414830336931393,-4.293659858434941,-1.4924237661582422,5.918448012574639,-4.775022264796711,0.0
36,5.193987167436145,6.423849659880791,2.6693662493194323,1.3000136294429046,-3.957561930008992,0.9863327249235607,-4.737251137423815,2.3510180765011177,4.454318538858938,3.412186670781929,-0.7299275164831225,8.009578458442821,-3.8770042498608213,-0.37949028519130357,4.739387651956881,5.869104452373756,-0.3478639715992423,0.7581317083733913,7.70045686183284,-2.8048504523687785,0.0
37,5.5427918019409566,-4.1577376333229745,5.408996858143559,2.2415732951586453,1.915718400837528,1.2275381342388512,5.658903234880725,2.6360273407398918,3.087464070248117,6.89489923246159,8.192102740609922,-7.934384698876307,0.4703954738373186,-6.487782222417345,1.7436287123140957,0.615050201734288,-0.6589372300392851,3.7719027548536963,-1.2663287474685008,4.921578680437423,0.0
38,-1.6422995485830527,2.9779351609438365,7.227906674754105,-3.6739538917017045,0.1585923593764158,-1.0059659379275365,-2.903049155112644,-1.0287446329929026,-12.711745268441945,-1.5512408093246874,-5.778582944889276,5.538743871470301,-2.3381055178722137,8.042765441891929,-2.9005805836004415,-1.2488375031586092,-7.548965927264973,-0.5196593939825068,11.229553411851262,-5.863681717427217,0.0
39,-0.7690020479720716,-1.7589563326265962,1.2335385092518183,3.3598693770796864,0.20669405694522802,1.4938357263668685,1.9568442690654075,-0.1749721723885479,0.8856185661920652,1.3598627164960124,-2.929466614475454,1.9712705122727736,5.689962455164556,2.551501896347948,-1.2997144282351665,4.444752989177137,-0.24007109868910262,5.902060423979792,1.0225145549094226,-2.9190777359556366,0.0
40,-4.14281974526692,-1.7853241430321156,-4.4685995270052095,0.786249631366164,-8.087009145408887,0.2993959818574361,2.9380039832852276,-0.04598011083266362,6.491530281869311,-4.451690259433478,-4.76767982349888,2.5623163526413655,-5.56580577912985,5.64019124248942,-5.13086243758848,-5.328107487095418,4.283000422889211,0.422143683011755,0.3762065600173646,2.4755369984333333,0.0
41,1.8401153544349012,-1.9318389812179222,6.558537682955809,14.055255295175142,6.782654113334287,7.008185950750595,7.204558591214809,4.305112686567061,0.4950770646665883,9.787085773054946,3.1414043964058225,-4.9701221228920485,0.12218179813358748,-1.8640214071113208,2.2987153719443665,1.3643192855748603,-0.6649953024970622,2.7724577804674104,4.405914568643687,1.087659459790618,0.0
42,-2.0012276367876307,3.1901107263094346,1.3272092028347182,0.6179724281988422,-2.45844739571834,-1.6768545718128887,-2.661466700755282,1.0161438817504616,1.3758977004584996,-4.035821097169926,1.0055659257436425,4.189901563464823,1.2928232977909047,0.10026970241583036,0.6831510495840097,0.8338853957650061,-1.473472245148963,-2.5758587751328434,-0.3152353125672669,-1.570867843313379,0.0
43,7.185551068697922,-2.9493043467584177,-1.7381196639136767,-5.368264802168229,-5.226976698937921,-2.044658693284865,0.6681978367610172,2.3894613318070608,10.048020915741441,-4.5180262899570485,-0.8433545684703022,5.3053926955976145,3.0458637418559746,-4.808030627759558,1.8918282524361876,-0.8860949261916109,4.342925441165352,-5.961059828887116,-7.440091287211837,1.449186199843375,0.0
44,-6.3501503576071965,3.5090049245670927,-6.286370801491554,7.049299644154486,1.6529452912069136,8.050872681791587,0.3277625048322399,-3.5108446051548645,-1.4400309317480295,1.8080570833491094,6.782130014456272,-3.1832261811318667,-3.0401310272735045,7.4310883331572795,-7.6639095197180875,-10.285285213770557,4.7817705544154325,2.3150117064135243,11.121088705973499,-6.239060593962628,0.0
45,-2.1741436146265225,5.9226587450466255,-2.8769413555935706,1.4423458459485494,3.214173201284399,-2.332751514761081,-2.2558021163450777,-0.3314373972582896,-4.4068886296390275,-4.27128815343026,4.573791514072855,-5.434715116370086,-3.713989963398981,6.889544174382468,-3.4606854155190425,-1.4954985654398663,0.29570171562926995,-0.6063334966363361,7.359933998020591,-0.666183155668759,0.0
46,0.6167828687962706,5.797968115680098,2.644440211747546,-6.113729652949145,-6.880082707751287,-1.2048087648243124,-4.059145819867833,-8.17271424791387,-7.647838282929122,-1.43900776545533,-2.527065858299248,8.195099358679752,1.9396405465675217,-0.5965773212109124,0.9014019844029297,3.4546484468870227,-4.028610341730713,5.120096402863557,4.478043096039567,-7.003833129313828,0.0
47,-0.7794943437968893,-2.2037492799087066,-6.039761062168261,-5.979683500404876,0.04154010572215494,2.290723655303332,-3.7434569819722734,-9.045521771465042,-4.917047279512522,-1.5853134574519856,2.2184259414210166,-0.0756971416491381,-3.712643400307771,4.579205730269564,-5.113924212130707,-6.512970369286373,0.8069486704733746,-1.3175313431196858,7.45957160031584,-7.669467853368148,0.0
48,1.9818741844755703,-0.7427229140668883,5.662491307706683,4.113098630299011,-1.101274775297183,-0.8745075264022742,-2.133948679832975,-1.4431206364426918,-2.2457128171737324,3.993810928610777,-4.054072434530832,4.542915919764183,6.027901031981538,-2.0614806908892387,9.142375967085254,6.478399893865852,-6.234658013659021,-5.023243434791825,2.8232541561619104,0.21407313025061214,0.0
49,-1.4561524649127324,-3.359467957856492,-0.0636953444020093,4.340847317965252,-0.9567423517162168,2.45577413270222,5.032141880825404,0.10149027438388308,-3.1299868363596683,4.811814255943477,3.7256385563556975,-9.228042562263848,-3.3315348033913597,-2.4416103151860495,-1.9527130240951318,-3.7646322339330807,-3.303549310169871,-0.22216866372405605,-0.18504857040152597,7.643495335158175,1.0
50,4.335319840853267,-5.903863403119371,6.231473216007613,-1.0430184917178598,-9.611403975079586,2.652087992408056,-0.5938955977376499,4.499998806580352,0.5574122384873754,3.225224065886296,-4.023116209940166,5.255908464019912,0.8597924061200508,-8.543064135664698,2.7156232636416924,4.14569865598939,-4.412389272308678,12.476281031594327,11.274428046613457,3.442620388399888,0.0
51,1.4011790550474357,-2.8270416242922987,-3.3463312007700794,3.743980806782292,-3.5754770413420403,-3.8698956544580114,-0.0615552333861733,5.8262744178830115,8.91582420883564,0.04271527700467981,0.34876169963546433,7.149037123085407,-1.874135563338725,-5.954364510173226,1.0609033022494458,-4.5829380106432245,-6.83153036431601,6.267184613021811,2.3048926609552405,-4.407907902872074,0.0
52,2.9226600298792453,5.014606431496912,7.279693222971594,3.2479509761975853,4.999326457799018,-6.806507404385634,4.195774477236834,-7.922205372302367,0.30002469984346014,-3.4050860097931586,-6.387516289367526,2.731290089344263,1.6626402222735166,-0.5301915810146676,-2.423772054432265,7.90545419142365,-4.53260938881477,-7.950933887903629,-3.35735006600217,-10.290761405284345,0.0
53,-6.913232983426254,-4.603467568251221,1.36322651412465,-7.695103157954481,0.599815099023161,0.05032696480933829,-4.913182491332781,5.962744733145664,-6.171778336411901,3.8617270303855413,1.9583557885311063,-3.721922628283849,-1.5514591285362744,-0.9730917742647494,-0.5375707906855326,1.98904084450607,0.5545460941801692,-0.7207759677918335,-2.88131722887522,-3.3223389605923574,0.0
54,4.5534932087773345,2.880015285394794,-5.511878118533372,0.5685481507861724,0.7156223221707411,0.8624920367108881,-0.3550204882906205,0.3189986585472695,8.354472439270719,8.108671066714813,4.393327813222041,1.1923422392809933,0.7128062333964255,-6.262422869354544,1.223457739568436,1.9494874606157588,2.411449599673739,-1.0482213566352918,-0.3573721607915563,-0.8552890205005119,0.0
55,-0.03922242514672098,1.1622409726364753,3.5779552617912294,2.0061590545623873,0.29848190727863305,1.1952041757041425,6.221300581209983,-3.7576806076326594,-1.3369745949323812,-7.192174820881795,-4.6144638498105,-1.9469201814325787,0.490840955889689,-4.0547989129445225,-1.0519191179676313,3.1829222605439784,-7.506604008805702,-4.854876151406967,-6.166924462529209,7.638572070404944,0.0
56,-1.1515097722461047,0.6675241545409555,-6.1000834567347315,-1.0344509818810854,1.9033690564370367,3.4473239200875847,-7.5180059552474425,-0.45620349310147157,-3.3638382877256747,12.947367884881398,1.3766266947273227,4.410253079148278,3.4689814034638653,-4.993451638226706,0.9845365574586575,-8.464786232506544,7.572090732267522,6.840985512719619,1.0491565832575214,-0.5799067644693388,0.0
57,-0.8422281461634606,2.301240326527296,-0.310937787639193,-0.45144196907645784,2.3281146428975665,2.1574791428353235,0.3378815494760452,3.980915447461597,-6.803109050765178,-0.9579541435697737,-6.009978581075796,3.996604176292184,2.1442132708767936,-0.7480916315999193,-0.7192976908381283,-4.821114179710303,-1.0983425362819172,4.291853247616585,1.5910688367954293,7.2282596282647855,0.0
58,1.3936019789064162,-5.177759284107662,1.0492734349152384,-5.770418914239585,3.968638074235943,3.651199392133033,6.647484951830717,-10.010800492461769,-0.3712682375576448,7.934506828090675,-5.700402302347334,4.8362945174815,3.4883528240312356,-2.4112975836450636,-3.625473146200582,-1.3184190859153664,2.8435095379514324,-0.8133002512284055,2.1898503867001957,-8.021496864377035,0.0
59,1.0537864158068462,-11.28925699613521,4.700476813950441,-0.6327169303667688,7.300075971800853,-1.847065368293935,-1.5983318840935858,0.5093544182486746,7.025873859366827,-3.390196197560345,-2.1350166427174995,-1.3232552793670769,-2.4748523732317405,-2.232871408004615,-0.1913655301565903,0.37763457030382375,-5.723748539741549,-6.746655826636989,-0.1436245360822116,-2.863718501095731,0.0
60,0.4779576640809223,-3.1984864230952907,2.7341871986067305,0.10689318195581066,2.6709121433422736,2.1323170212502722,-5.3693815790216215,9.22322979508428,1.5197360478907114,-0.3028389348438958,-0.15646394322600266,-0.8691318126596408,-2.185954697376731,1.2957901973725339,1.2993832679368191,1.7943325019894,-0.925088646668599,4.968954112288581,2.259442053880437,3.8658903153459505,0.0
61,3.0138831291843258,2.2372694728892744,-0.38486901719853245,2.5257954717237663,3.4918604151075767,1.5497003465670125,-7.2234934767068175,4.3766448031746705,-2.0990491460061405,-2.526520586868112,2.179188476493694,5.204798802799508,3.8851067053595583,3.681717540569278,3.7037977493211667,-4.407255148092589,0.7464071770080128,8.46907885698735,2.7424264118509125,3.3621787900829925,0.0
62,-5.936850563445279,-5.498965616941336,0.6560967771633234,-4.918133246284203,-2.6124823328397837,2.2087144136632464,-8.846302262098813,4.281454881574369,0.8237628515220901,9.494453370489133,6.299299250199635,-0.33998326975561666,-4.853393466766463,-2.955188020563929,0.6977131225996729,0.10606871365192402,-0.27970315634094345,7.108405608078337,3.332319648537651,-9.060993210190773,0.0
63,-2.437023410486298,-0.7365290011759804,0.4250107337660915,0.21910293828720007,-3.5001043793373268,-0.0838326275030643,-2.2643984342385304,2.4581782106342542,-1.562869177997329,-5.0434617807545195,-1.1512264947574735,-1.7507082393098103,2.1882393551470676,1.4445397939144542,-0.9024510545329048,0.8878459783023039,5.499616476816077,2.6944224387862534,4.619939364865862,-4.304354277097537,0.0
64,5.980308911278019,-3.0603652906732624,2.598803730880479,1.9284294958721475,-4.993547821014708,-2.41860127083244,1.5364268182413334,2.7162779651884303,12.923146730790709,1.3474576534137221,5.121024024404829,3.210970859932457,-0.9535313585346796,-1.9025568469932206,2.218216765226151,5.087294681541017,-10.724131358131952,1.1590054703659827,-3.716037812561436,1.3605957845963226,0.0
65,-0.21315331114139413,3.4983349420437317,-3.645284555844157,-0.3917419845982071,3.327584651128456,5.279718988982793,-4.50865221740945,3.0504637676070896,2.604423599971357,6.101424085057494,4.706492483752018,2.152187514695065,-0.09715180434916065,-1.0428338574787401,0.8607611191427402,-2.2811608440959676,0.6369534460558164,3.0682940017831,-4.907288418025498,1.098409617307449,0.0
66,-1.6575469236771954,0.40112935668933414,-0.8462093830493981,-9.016241161293912,-1.6823163389156401,6.643685872001799,2.2007211412583274,-0.055665145283118056,-2.241004742258048,4.720884784894268,0.6098411903048859,5.035948472989785,3.4092167559254802,2.097694000585111,-0.5164830900918945,-1.685775919822948,4.130222590206948,2.760246734145479,-4.392614846022109,3.183605281071013,0.0
67,-0.4974095922705721,-6.063073819930089,-0.08900493949539762,1.8064939861111446,0.3676803997370849,-1.8478556312551877,-1.7016504017004346,-0.6908696134436673,-6.671486254179983,-2.202060473694921,1.0480729863999085,-5.4397155715596615,-0.226682023919913,0.0764059862166131,0.8645997734892972,-4.389673681541183,-8.160377108181674,2.659261764077525,-1.0373322920887325,5.627088542808949,0.0
68,-1.4111798135539622,-4.810647724469252,-4.291556256459123,-10.073294377398831,-0.10330048228105482,4.7528550670038126,1.9266931535866094,-7.012261449251421,3.2234122771454974,7.985583840955274,0.2330897252172992,1.5275842813406522,2.054157148848331,1.7504195878728706,-2.6897608863790308,-3.6645771677532704,8.55297558454629,-0.9618570952382588,0.185751948696818,-1.42756321472844,0.0
69,0.4079509137542937,2.5771362549716943,5.310059005096628,3.1429912466704057,0.4972574704024919,-4.4273099760207275,-3.297038850193224,3.634429344267791,1.725440126936928,-0.6352358122563713,-2.581888842477765,4.425767700405956,4.231781218554082,-0.8419558740151929,0.1429552905588466,3.4818119710094693,-1.5429442606050388,-3.2022944316866315,-0.6721001588621409,0.001202135580089067,0.0
70,-3.536304327542991,-0.10732620757249856,2.1481115454834883,-1.8172017052861986,4.910677800463162,-1.8079917350441712,2.2151496683751253,0.11475521064410144,-1.1847730806094134,2.534017431692024,-0.37472598827664927,-3.7638095887016094,-2.891004551981019,4.200029556215072,-0.8187871016389126,4.9708188416304,5.4670368030671,-8.263291575530856,-2.1421275631859267,0.9496270506562657,0.0
71,2.279965294633408,-4.446624587439054,5.919395951045701,7.7622545098915365,1.8740073495473513,-3.271805136466165,-3.349807171745961,5.274620775725971,-2.6763333984711815,-2.2902597349668383,-0.9693119436297566,-1.4096510577792545,2.9083531184285656,-8.950018310086957,3.712740916324536,2.804838594443321,-5.351474809946358,-0.5925212901072521,6.5909311122317735,3.7372848341863736,0.0
72,-0.8560642404228962,-3.972605282641172,1.1063594423166032,7.510396182296026,-1.113793130309225,-0.36190812799202465,0.8127929234212434,-0.9517706694322587,3.0305086662675373,-10.485295291597572,-6.910504899550451,0.31403607635395436,3.5333891445808416,-2.6208915170603637,-1.628921535430593,-4.029213453007159,-4.867332790020441,-2.6147196874717418,-3.157265099463656,5.327260690195133,0.0
73,4.509381274608942,1.8542007214234189,8.416227235807868,5.556357929248987,7.082476355693929,-3.613333767047882,5.64249167484319,-2.4963601665095974,3.6890931755729994,-10.116924617020889,-4.768869993416756,5.188863801117623,-0.4257773448736797,2.3225192618976673,0.544083468706286,6.5259639179830025,-9.18321183355943,-3.2968991919481514,-3.4492468035130073,-4.443100008798506,0.0
