 ,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,change_point
57,-1.2405400557095059,0.27641448613748393,-1.0762322771937396,-4.892483957261387,-4.404934741633982,-1.5592917680258256,4.192694429533526,3.7178050323200966,-1.5689880124928661,-0.6464979479320819,0.0
58,4.774153553167584,2.8310262561283124,-0.3614375847214511,2.504315836847993,3.58546186840499,2.823610900172408,2.1730111813893074,-4.328734372270144,0.7636924062106545,0.8508962684853439,0.0
59,-6.094222669961094,-6.594165072450429,0.08987560953429385,5.205241511725564,-5.996967441982142,6.568774711875884,-1.9713734849547997,-4.923897720861165,0.021916520471107787,5.511049302668187,0.0
60,0.13583222983469867,6.287681490969159,0.8409032211140258,0.4324224213883636,2.321172899095991,-1.4283642295518058,2.780721505082789,2.846173838241716,1.7998359038899077,-2.0379012907222975,0.0
61,1.0475039864918467,0.5271863177338248,0.43328521784996166,-1.4920658770891209,-5.474441049513178,-1.8571636476862612,3.54901863590257,0.2577707225479132,-2.543229817185024,2.3893284616568016,0.0
62,2.1353029054893953,-1.7921707569444905,-2.940048559183296,1.7085417717298976,1.33069652357674,-2.899657584954566,0.7397219488597665,0.47714307586923405,3.571687921663565,2.6525541381626625,0.0
63,-5.592217613724542,1.4157282096745227,1.7782069938597345,-1.047959677980956,-4.515973508375881,-1.8066638997326403,-0.09196812965108203,2.6549240732894814,-4.152701636219162,1.950145151718497,0.0
64,2.4232451040043754,-6.364686376131803,-1.1551064483422064,-0.2663102521286347,2.9531724761115057,-2.1839511166680388,-7.467831010295738,5.908267312585126,1.2495560037887872,-7.124581994131921,0.0
65,-0.9486056548934925,2.6107296398078157,0.9878660268009578,2.086222030843406,0.17013827033526951,0.5414537759146314,2.2591991117593375,-1.745588346039225,1.7956067734482337,3.536195317338291,0.0
66,-0.2753568369107926,-1.7163419760610483,-0.2115745157542959,3.6214371562217647,-1.675676118271669,2.4521075363591414,2.5221155024463853,-2.3320527255137495,3.007464363440863,1.4205283747644692,0.0
67,0.5470605636699252,4.832937126624291,-2.2198490802807025,-3.581265886277847,-5.957384931054661,-1.59750527252103,8.5173746674086,0.5819040896442356,-2.415347566885123,3.8485392884321943,0.0
68,-10.456052926717376,-3.6532996928473547,-1.5236551625121098,2.724128944477107,0.05285991595892581,5.567692064891842,-2.8034614721986557,-2.9480653109694788,0.5270587605590307,6.0085176813879775,0.0
69,5.441046543583146,-4.762542678469404,-4.543888715269024,2.2614386750712274,-1.9103536076538785,3.296624635548579,0.8654203439744967,3.82360789571426,-0.35130420389217887,-6.810917011552796,0.0
70,-0.6251080333596369,2.458533599347051,-0.028318668004344905,0.8734232597965585,0.7437908450393204,-1.2719265356347207,1.2748959975486138,-3.054328062482861,3.678039745787961,7.359045590291904,0.0
71,1.7422467373651842,1.1082246376200426,-0.5073913141196585,-5.1398953928578335,5.132221237978097,-4.522333244073862,-1.4694835482556508,2.9770233517535334,-0.6233526090629239,-3.5138525400488376,0.0
72,-3.464454344190676,2.2249720616750577,-0.3262080034600512,-2.8376595243169067,-0.5450696149210208,0.22590090608880686,5.4620536016359935,1.0153393560950956,1.6035937123992205,0.5879279751446246,0.0
73,2.460936298693466,-0.1461691379943592,-0.5023379024197436,0.04642912232594745,7.070466150162625,-5.8569580833770125,-5.654474106787423,4.198291042216228,4.082477119395523,-0.42984799327387324,0.0
74,2.740381411252927,0.4698634693067513,-0.17774914755289892,-2.8224372526653903,-1.730603985940648,-6.317600896170164,-1.350523007701785,4.600188587302384,-1.8621335017195824,-1.224036791976622,0.0
75,2.327673137304163,6.882356774331112,0.15071809118726842,-3.7842900667557626,0.38982636786342095,-3.679607324985026,4.973098895405877,1.6226837881860234,1.3074564764748473,1.7185704291627932,0.0
76,2.205391036916951,-2.5484743434560984,-0.7623147635640577,1.1720966863647755,1.8390165677185035,-1.159739431028349,-4.045870269099468,-1.2506268196280614,2.7899447287033055,2.795292330966542,0.0
77,0.9480920710680496,-3.1527280301721987,-0.7352673526029648,1.9014270812898366,3.0591603244752874,-5.683022222433503,-4.3919921836232305,-0.5368603234904721,4.093847861892162,5.201648253631499,0.0
78,2.3977915329155812,1.9217184751617749,-0.6299176821318494,-0.951107377772622,-5.92710248936711,-0.49618906685638287,4.667691250743397,0.13206083772475985,-4.029005234154719,1.9042220554042586,0.0
79,-4.032519555751739,5.8412118931819315,1.3570290198855688,-5.558824255380868,0.945960740788804,0.49907822323339435,2.999065136491036,0.4081954677549051,-4.3654558847870994,0.227213682977358,0.0
80,3.041913497644481,-1.7770769911918944,-0.600765918703402,-0.8179888419626604,-4.880530107523971,-1.2860583189098327,1.168926843338265,-0.7359631874852381,-1.275267151714481,1.8337419426098318,0.0
81,-1.0284461795153192,1.3455960553179553,0.700193655745472,-0.4434892908024781,3.1489088264131646,-1.362953495421075,-0.39805326641720185,-2.0204225223311494,-0.7781494296317018,-0.10431770597047407,0.0
82,8.225532637517642,-0.200892778051812,-1.6674547706168847,-7.5314070990039115,-1.872635986729351,-10.728053610207832,1.8389545547675548,5.590555975035714,-3.1425675666715174,-2.0033828947021464,0.0
83,1.0419176402483596,0.4918811594665572,-0.31769487505741834,-0.07912309197171996,-1.504606000942284,-2.7957472619370844,2.0267950383998783,0.31682812223678025,2.094237262660166,3.3113332461233393,0.0
84,3.9241089838839676,4.092315278814438,1.52568153278881,-5.396454496326411,0.5195554323575469,-4.085670084860064,2.4483381861163283,1.583311241327515,-1.4705746115995042,-3.614015357551819,0.0
85,3.6142424899017866,2.763362767407162,0.27775947835079484,0.6808535720532354,1.042970972050718,-1.338393004423494,-0.12503710909183163,2.305868598620301,1.3492479572652385,-3.2922624543893697,0.0
86,-6.039600317409004,4.3255622437387125,2.2858298209349024,-2.8740870870564277,0.5971723737478003,0.9945623616118576,0.0252331998331784,-2.8199911928428314,0.41272083207377874,5.823289034588879,0.0
87,0.09405536539110554,4.210534848601707,0.13285448907820108,-4.552719607106461,-2.5530756500233265,-6.1693350851334605,3.6644793127065114,0.47111516396053954,-1.4120298230449115,5.727230591963,0.0
88,5.461065193842584,-3.791030368323055,-4.761731085489686,3.5598179033071125,6.213521520345667,-0.2505176549750906,-1.2193266236334963,-3.3719004903982164,3.491874970657271,1.8275693556813268,0.0
89,-0.760237299405644,-1.5646619459366948,-0.936823359706977,-0.19859906071900751,-1.6905146336055161,-0.22424655951070704,0.9274658281269688,-2.7625166372307315,-0.8955977872838133,5.127414933810934,0.0
90,-4.811967557744054,1.2883556230364297,1.8666969662548971,1.335366176198516,-7.107104391753332,4.718651957402571,3.56605480689593,-4.717584889638385,-1.895035072520873,4.995643348645298,0.0
91,-0.5495498046737906,9.648612032568112,1.375653784898411,-3.3049749351309066,-5.679134751464113,-0.30061042133195226,11.18091836882629,-3.5487226321190586,-2.9155841847440525,5.758654729075986,0.0
92,3.783865265734472,4.634330972166332,0.5050973838245901,-2.368037591173738,-2.331984930588956,0.08503945856796813,3.630399025613413,1.733271925940914,-1.0596163977714743,-1.4536588303653086,0.0
93,-3.390464722888529,-2.2662205322860562,-1.837170877756908,1.176869895753501,-0.18273888123155554,2.1707892834640443,-1.2981171082071838,1.1409692909035982,1.548979049949566,0.7053288749543614,0.0
94,4.03797250521798,-2.8599354514418325,-0.0570783623070501,3.966871061176854,1.2864298024697063,1.5909238310156928,-1.887021357650431,-1.7245735531623505,1.932144387038852,-1.255882523992741,0.0
95,5.722752442627703,-3.317143856590884,-0.7628288481040989,-0.4247298810802973,0.43552466401184003,-1.6051378618859258,-1.798592393851598,-1.343137650944533,-2.442029286242022,-2.886858799118387,0.0
96,-1.1964296440266888,2.0848805740097025,2.3489627964124304,-2.7671750748259147,-0.3282125518502289,-2.492786862808333,-2.213995134010474,0.4744804467193493,-3.8171414388701264,-0.1559709965544179,0.0
97,-4.101731714689266,2.6467613925275226,-0.5731711897521339,3.607401850903605,-4.812053433392667,6.912271703427155,5.889297044433429,-1.186098261854242,-1.4863600728572897,0.5998985343047882,0.0
98,-0.5602247454216431,-1.2587186993610668,0.2305579546166408,3.0925805575983145,-0.09317675678189286,2.688972785505803,-1.181353483759487,-1.8212310684799426,1.2139091803452864,0.8524285691457976,0.0
99,-1.4473068426907325,4.205229755966954,2.4898538909042545,0.6381996112190779,-2.631712874040802,6.053449855435574,3.7453613025360695,2.495067948627307,-2.803635118139046,-7.227211943319635,1.0
100,-1.5655340169321355,2.9504680492936153,-2.4307930411888607,-1.6041410752109346,2.583385805457013,-1.5746443967933004,2.0832905344249006,-1.5626079467601144,-3.2975883330768143,0.8680275003547198,0.0
101,4.042459535173316,-4.677756423800008,1.5423081255190612,10.537330845352104,-0.4889535918986141,5.296896289128626,0.04083365328585886,0.3565535064492127,0.7844952637573481,5.94432769858128,0.0
102,0.4441263933373707,3.268416088698756,0.26781643673929806,-8.838923119502466,-1.637329617670483,-3.0455354048262757,0.6568023679056321,-4.430966475720663,7.585020617630044,2.3455574334283256,0.0
103,-2.2073243983658437,-1.8432567263157058,-0.9545814609598977,1.9880179062693792,-3.9519010076193175,2.22599312676644,-1.9533321747067438,4.731737567925075,0.5497683230464359,-7.109565058903675,0.0
104,-0.5612899272203102,-1.3177554116489902,-2.494297978307501,-5.463479071836014,-0.02745793909095262,-0.596693249527324,-2.3350331999178824,-0.6225877755542368,1.46022694223989,2.918983992505642,0.0
105,1.7366813126453853,2.6195878740266227,-3.971488725151282,4.197686015612882,-6.118723993221838,-1.7639738961171996,8.76225925171434,-0.2411117869218662,7.941769513016907,5.028573625965752,0.0
106,1.4270867077054266,-0.13335786107756042,2.8518723723930206,5.0345481098981795,-0.943729074720624,1.1651085133546994,-4.0141692412011825,-1.1558218891248258,3.47054912572057,2.1791765471960107,0.0
107,-1.1753593295149372,1.677265303372293,0.8291260438718577,-1.4711363093160201,2.070675654797406,-1.2878366849340674,1.000252219982044,-4.33921535651228,0.5401035012186421,5.586684656230869,0.0
108,-1.0485306501024603,-2.0459155480050764,0.5120874394139128,5.843717158998554,-1.488408091401554,2.9774672682444443,2.0801643723328724,0.5874631756488128,-2.5238892474796017,1.147460621387743,0.0
109,2.537397080901966,-0.999088602721059,1.1012155041189269,-1.2564421070888214,1.2123599190467633,-1.5755793228217942,-2.439364263845446,0.9466914269424331,-1.1082032672003048,2.3988144933638655,0.0
110,-2.8777763364109026,2.8272929969724694,-1.374355771648347,5.917586222322209,0.18959461758382345,-1.3252005152863522,1.8061906340682716,-0.5670278831544816,-1.1395720135456149,2.3237116576484103,0.0
111,0.723224155171991,-1.9707110733728506,1.536612250309757,-3.8508708247961327,-0.886232842822883,-0.6636221077203658,-2.273430001926184,-1.8763657148666186,3.107911169272875,3.0828062966433785,0.0
112,-6.35354305249289,-1.6801073655616365,-2.130193389052017,-8.887821343369888,-0.2905259945263614,-1.1954837221797237,-3.73797621805215,-0.8403935080655655,-0.903471188694963,0.44667812141291346,0.0
113,-3.1258166413624107,0.11191822763482423,-0.9654258232773197,0.4593442824636422,-1.7071383099506816,-0.9965665810941825,5.230267475737819,-1.5744804715400524,3.6919837297942544,1.1971188460536086,0.0
114,-2.2581058371036695,1.9396560103272849,-0.6445536019563857,2.560328929118407,3.7150433377540053,2.577391026812171,-1.5517958287245568,-0.6007812618597054,-4.777574653667551,-1.1190365685154264,0.0
115,0.4730765985487283,-1.4015545193245562,-1.6300944185068618,4.968035011136146,-1.2976352656516095,0.9732608801739071,-0.4877553252868673,2.6693626906726524,-0.3228302920667712,0.22537791490736703,0.0
116,-1.7390297735819593,-0.3687665116556835,0.2533804550280321,-1.1224746737341769,-0.22744092281992095,1.8566757468568937,-1.0749155962545562,0.46259619038492006,-2.471518185822693,-4.162971448544651,0.0
117,0.4293493828738665,-0.5506540942811792,1.535082082785462,9.034206153695141,1.3216160950685498,2.627589666950338,3.195858223395069,0.220390675844658,-3.6820275722308793,3.389611343679184,0.0
118,0.3867950141392002,-0.6844840688762591,-0.1682481363572642,3.033516308036358,-0.5920652232436485,-2.796033755443979,-1.7169739577097674,-0.683643946634644,2.2394719991161076,5.532670113633787,0.0
119,-1.5114152520685367,-3.7957998083241145,-0.9833395697728795,-6.588449620765608,-2.3320324163823374,-0.35464377582461903,-2.6257405951467447,0.05782510220723336,3.6786319871305824,-2.209607984087839,0.0
120,-1.4649155831840424,-0.8011435099111499,-2.5054438387470612,-7.886583540275938,-4.17481498643923,-0.09578947955502004,1.5558366058416486,1.2036884198423357,4.31033466676481,-3.337850686519574,0.0
121,-0.8063933561836109,0.05259110008404812,-3.322890339290521,-2.498092036486425,-1.8395375839627393,-3.959768456870695,1.1336824369760792,2.7550883539873525,1.4848801575611583,-0.676484989334801,0.0
122,2.812882036152941,7.496366583394355,1.657638873092961,5.767574228360944,0.010743854131120223,-5.5276459264086935,6.278790169819991,-3.37169948578787,3.1203493693376934,0.859354174092815,0.0
123,-1.7547546226541477,-0.6638171548684455,2.1871496402797077,7.3817774467647865,0.3861271016086959,6.851940962102113,0.3821283574984701,-2.6961739836801044,-0.9243755675617356,2.569953280313232,0.0
124,3.9223313930380894,2.7102562321005723,0.05890188289628118,-0.07132949889249982,0.1953931905991539,1.0447516184905075,1.9088667912422914,-0.9645077001573943,-0.686164489393249,-2.5790433875613044,0.0
125,0.9891370521566003,3.6468059401530715,2.6332641728266237,-3.275845320814523,3.2860220410110057,-2.0676867280552136,-2.6871937923853872,-0.3939898956038701,-3.588494022254638,-4.472095516294337,0.0
126,-2.27842376757428,-1.6618955027879214,-2.146858257961498,-2.263284158516184,2.4508533844703253,4.2056023394587045,-1.8737820828300573,-1.4125852273705282,-5.829635792596417,0.08271326636943455,0.0
127,-0.4757913801536331,-5.901713858078317,2.0649693956882307,1.7559840657260386,-1.3422517172297013,-3.006139764422839,-1.054036748997866,-0.09691883969055626,0.40856135625005097,11.365208749850769,0.0
128,-0.6881717626760432,-2.2235678507024654,-0.09602708765417345,0.14731471743455093,-5.859897817576936,-1.9780620016219945,0.35083217458289917,3.0873056494599513,3.103086334356652,-2.2715247965938885,0.0
129,-1.6191441769498829,-4.690661416133216,3.0249763834965484,3.7738853623051076,-2.2551841624197095,0.28419373889873256,-3.1849247460399197,3.835844995973902,-0.5834817371172907,0.6520497738059965,0.0
130,1.6013431308536579,-1.6097075339749438,3.128504202836641,4.394489439948346,0.9034707600463037,1.1822738820379957,-0.7945263394238584,0.0991702025008036,-2.758382364049952,1.7720729827462127,0.0
131,-3.6697877779773407,0.013860427271137787,0.5243813495583199,-10.600471130215205,0.17157290370745137,-2.2642003896349694,-2.6208287396297774,-0.5065042751413282,2.4525288825479867,-2.864809387168009,0.0
132,-2.712611448626137,-1.592388277781775,3.5979281316046996,-3.520373887861112,-2.1319086444770314,-2.216372420902645,-1.651046098951217,-0.15473759165746248,-0.19673443110172517,-1.5262364324916766,0.0
133,1.5469848198298644,-2.2351745973297694,-0.16811883263183214,8.951481099715537,-1.1618497011550937,4.20469034531496,-1.8399034732651296,3.7998271101959915,-1.406248740509116,-2.357456889178724,0.0
134,-0.7237132830237493,1.171742671092127,0.33346388381121317,-5.1061053304278285,0.5610927499675611,-1.0938434520579086,-0.5072725459427065,-2.307316684725553,0.20876429773738714,2.6606285640195533,0.0
135,-1.2037959414144292,-0.9335530835621825,-1.8589245511769572,-2.1189428770897583,-0.6302761651430758,2.195442089692493,1.2914052718192315,-0.7082879386955262,1.2108508928902761,1.6742467405031398,0.0
136,2.3658382005117176,-0.13604458519391366,0.49257460441317175,-3.023906096679792,-0.8168127339372473,0.5148521300969178,3.8100952997755355,-4.647413581903104,5.268666045624633,7.04815605578147,0.0
137,-4.24532720708236,3.205177678359377,1.087457986426569,5.279854812576385,-0.8296696348559329,-2.963072408121601,1.6770230881504748,-2.738210426587271,1.4542494785877607,5.033688327861198,0.0
138,1.8707438832940126,9.442875889618966,-4.1090988791592515,0.13098253588783682,2.081577397478818,-2.273853189054498,9.261909509701736,-4.045694719753592,-0.5803937585765033,2.3525035540799797,0.0
139,3.3284324441417517,1.495947159401056,3.5011736216248535,9.769627034242308,1.0997562144564703,3.327063819892514,6.4674366662510065,-2.0892376816294056,-2.7288742003942037,1.198512694626697,0.0
140,1.2870037444760907,3.3196181382023866,2.36574802014336,-5.004904044391374,2.9156962250074763,0.8239308793283762,2.738847327458957,-4.599553086274103,1.069783830478201,-0.6225197785045036,0.0
141,-1.38709148582282,1.1105015974173738,-1.2096489137580013,1.8151404544624408,-0.799450270108001,6.149129464176267,2.743555085427615,-3.324644022743981,0.21502392174902019,-0.575938285231715,0.0
142,-1.6133152505151258,3.0128608814034394,0.463676693454409,0.8069047904553517,-1.058236205887203,3.6124164580549234,3.7213074463215787,-2.88027296102047,0.6158906205841985,-3.719190874071788,0.0
